Node_id ; 'lat' and 'lon'
2196783550 >  lat = 56.0186049 lon = 92.7412024
4815789145 >  lat = 56.011906 lon = 92.9584685
418585511 >  lat = 56.0235424 lon = 92.8858221
429333199 >  lat = 55.9874957 lon = 92.8782943
4815789137 >  lat = 56.0137783 lon = 92.9571008
429333238 >  lat = 55.984442 lon = 92.8835921
356324953 >  lat = 56.0329037 lon = 92.8604541
429333241 >  lat = 55.9844389 lon = 92.8839456
1835413021 >  lat = 56.0084521 lon = 92.8569386
3044980227 >  lat = 55.9425832 lon = 92.8487173
3779371732 >  lat = 56.017015 lon = 92.823083
2731385178 >  lat = 56.0070823 lon = 92.9587038
2731385175 >  lat = 56.0072387 lon = 92.9593462
356751065 >  lat = 56.0031254 lon = 92.9334999
2731385174 >  lat = 56.0074366 lon = 92.9601588
2731385171 >  lat = 56.0079078 lon = 92.9620943
3140106421 >  lat = 55.997808 lon = 92.9370849
356751072 >  lat = 56.0043244 lon = 92.9385854
3557709738 >  lat = 55.9870087 lon = 92.8537383
753315649 >  lat = 56.1222407 lon = 92.9794456
345528155 >  lat = 56.0224617 lon = 92.9030036
345528148 >  lat = 56.01799 lon = 92.8972697
345528130 >  lat = 56.0248974 lon = 92.9051667
345528131 >  lat = 56.0244982 lon = 92.9049405
345528132 >  lat = 56.0240385 lon = 92.9047894
345528133 >  lat = 56.0231045 lon = 92.9044459
345528134 >  lat = 56.0229718 lon = 92.904352
357881522 >  lat = 56.1212459 lon = 92.9703095
2794005129 >  lat = 56.1050926 lon = 93.0717503
2794005134 >  lat = 56.1058268 lon = 93.0731655
1585470088 >  lat = 55.9940256 lon = 93.0116538
2531889865 >  lat = 56.0155242 lon = 92.956902
357290348 >  lat = 56.0295067 lon = 93.0655359
2552110134 >  lat = 56.0208339 lon = 92.8675489
2362755301 >  lat = 56.0337115 lon = 92.9260352
3842810174 >  lat = 56.0724364 lon = 92.9359303
2362755296 >  lat = 56.032101 lon = 92.9252304
2362755297 >  lat = 56.0324852 lon = 92.925962
2362755298 >  lat = 56.0329553 lon = 92.9266644
2362755299 >  lat = 56.0332782 lon = 92.9266424
2531889873 >  lat = 56.0147459 lon = 92.9561481
2362755309 >  lat = 56.0351156 lon = 92.9268182
2362755305 >  lat = 56.0338709 lon = 92.9260498
3842810163 >  lat = 56.0708452 lon = 92.9380243
2367048017 >  lat = 56.0590073 lon = 92.915701
3842810180 >  lat = 56.0722526 lon = 92.9359403
454074204 >  lat = 56.0614723 lon = 92.7175034
454074205 >  lat = 56.0612077 lon = 92.7179753
3842810179 >  lat = 56.0723568 lon = 92.9359092
3261269506 >  lat = 56.1111198 lon = 92.9142677
2367048052 >  lat = 56.059959 lon = 92.9175796
2037677328 >  lat = 55.9881657 lon = 93.0176686
2367048051 >  lat = 56.0601114 lon = 92.9173228
2367048049 >  lat = 56.0492512 lon = 92.8962313
1809870727 >  lat = 56.0392393 lon = 92.8341802
2367048046 >  lat = 56.0590109 lon = 92.9151256
2794021616 >  lat = 56.095986 lon = 93.0533077
516283070 >  lat = 56.023711 lon = 92.8754563
1585469960 >  lat = 55.9894324 lon = 93.0088195
2199111576 >  lat = 56.0087575 lon = 92.8137814
1585469964 >  lat = 55.9914698 lon = 93.0102001
1585469966 >  lat = 55.9930219 lon = 93.0091518
4801747621 >  lat = 55.9762329 lon = 92.8160636
2152907971 >  lat = 56.0017224 lon = 92.7953316
4801747623 >  lat = 55.9764142 lon = 92.8159812
4801747622 >  lat = 55.9763932 lon = 92.8157471
2152973511 >  lat = 55.9809587 lon = 92.7375971
4330276494 >  lat = 56.009038 lon = 92.8689925
2473138172 >  lat = 56.0423099 lon = 92.8941739
2037677538 >  lat = 55.988813 lon = 93.0143264
1585469975 >  lat = 55.9902856 lon = 93.0066725
356372901 >  lat = 56.0008707 lon = 92.9678954
1585469976 >  lat = 55.9923878 lon = 93.0051066
2152973512 >  lat = 55.9812224 lon = 92.7413335
2152907982 >  lat = 56.0020116 lon = 92.7946657
1585469981 >  lat = 55.9931462 lon = 93.0098161
1585469984 >  lat = 55.9936943 lon = 93.0087202
1585469985 >  lat = 55.9901819 lon = 93.0120317
2152826098 >  lat = 56.0324904 lon = 92.8748639
1585469992 >  lat = 55.9920138 lon = 93.0098233
1585469993 >  lat = 55.9920749 lon = 93.0095295
1585469994 >  lat = 55.9911525 lon = 93.0108803
1585469997 >  lat = 55.9908788 lon = 93.0131367
1809870678 >  lat = 56.0382364 lon = 92.833904
1585470010 >  lat = 55.9912612 lon = 93.0059458
357290480 >  lat = 56.0293495 lon = 93.0660514
1809870683 >  lat = 56.0383947 lon = 92.8339025
